"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Argos Holdings Inc.","Argos Merger Sub Inc.","Argos Merger Sub Inc., a Delaware corporation and wholly owned subsidiary of Parent (“Merger Sub”)"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","Argos Holdings Inc.","the Company will become a subsidiary of Parent, an entity which will be owned by a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","funds advised by BC Partners, Inc.","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","La Caisse de dépôt et placement du Québec","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","affiliates of GIC Special Investments Pte Ltd","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","affiliates of StepStone Group LP","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","Longview Asset Management, LLC","consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC","a consortium including funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview Asset Management, LLC"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Argos Holdings Inc.","PetSmart, Inc.","If the merger is completed, the Company will become a subsidiary of Parent"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_committee_or_conflict.json","advises","board of directors of the Company","stockholders of the Company","resolved to recommend the adoption of this Agreement by the stockholders of the Company"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","finances","consortium of financial institutions","Parent","Parent has received firm commitments from a consortium of financial institutions to provide the debt financing and revolving credit facility"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","finances","Buyer Group (other than Longview)","Parent","Parent has received equity commitments for the equity financing from the Buyer Group (other than Longview)"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","rollover_holder_of","Longview Asset Management, LLC","Parent","has entered into a rollover agreement with Longview with respect to its contribution of Company common stock to Parent"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","member_of","La Caisse de dépôt et placement du Québec","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","member_of","affiliates of GIC Special Investments Pte Ltd","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","member_of","affiliates of StepStone Group LP","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","member_of","Longview Asset Management, LLC","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_financing.json","advises","BC Partners, Inc.","BC Partners, Inc.","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_rollover.json","rollover_holder_of","Longview","Parent","Longview’s contribution to Parent of $250 million worth of the Company’s common stock immediately prior to the effective time of the merger"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_rollover.json","rollover_holder_of","Longview","Parent","has entered into a rollover agreement with Longview with respect to its contribution of Company common stock to Parent"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","BC Partners, Inc.","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","La Caisse de dépôt et placement du Québec","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","GIC Special Investments Pte Ltd","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","StepStone Group LP","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","Longview Asset Management, LLC","Buyer Group","the “Buyer Group” refers to a consortium of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and, at all times after December 12, 2014, Longview Asset Management, LLC;"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","controls","Argos Holdings Inc.","Argos Holdings Inc.","Argos Merger Sub Inc. is a Delaware corporation and a wholly owned subsidiary of Parent."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","affiliate_of","Argos Holdings Inc.","BC Partners, Inc.","Parent and Merger Sub are currently affiliates of funds advised by BC Partners, Inc. (“BC Partners”) and at the closing of the transactions contemplated by the merger agreement will be owned by the Buyer Group."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","affiliate_of","Argos Merger Sub Inc.","BC Partners, Inc.","Parent and Merger Sub are currently affiliates of funds advised by BC Partners, Inc. (“BC Partners”) and at the closing of the transactions contemplated by the merger agreement will be owned by the Buyer Group."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part1.json","controls","Buyer Group","Buyer Group","Parent and Merger Sub are currently affiliates of funds advised by BC Partners, Inc. (“BC Partners”) and at the closing of the transactions contemplated by the merger agreement will be owned by the Buyer Group."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","affiliate_of","Merger Sub","Parent","Merger Sub, a wholly owned subsidiary of Parent"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","controls","Parent","Merger Sub","Merger Sub, a wholly owned subsidiary of Parent"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","acquisition_vehicle_of","Merger Sub","merger","Merger Sub, a wholly owned subsidiary of Parent, with and into the Company"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","supports","Longview","merger proposal","Longview has agreed, among other things and subject to certain conditions, to vote 7,424,591 shares of common stock in favor of the merger proposal"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","advises","outside financial advisors","board","the good faith judgment of the board, after consultation with outside legal and financial advisors"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part2.json","advises","outside legal advisors","board","the good faith judgment of the board, after consultation with outside legal and financial advisors"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","controls","Parent","Parent","Argos Merger Sub Inc. is a Delaware corporation and a wholly owned subsidiary of Parent."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","affiliate_of","Parent","funds advised by BC Partners, Inc.","Parent and Merger Sub are affiliates of funds advised by BC Partners, Inc."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","affiliate_of","Merger Sub","funds advised by BC Partners, Inc.","Parent and Merger Sub are affiliates of funds advised by BC Partners, Inc."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","controls","consortium","Parent","at the closing of the transactions contemplated by the merger agreement will be owned by a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","funds advised by BC Partners, Inc.","consortium","a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","La Caisse de dépôt et placement du Québec","consortium","a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","affiliates of GIC Special Investments Pte Ltd","consortium","a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","affiliates of StepStone Group LP","consortium","a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","Longview","consortium","a consortium comprised of funds advised by BC Partners, Inc., La Caisse de dépôt et placement du Québec, affiliates of GIC Special Investments Pte Ltd, affiliates of StepStone Group LP and Longview"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_support_or_voting_agreement__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_support_or_voting_agreement.json","supports","Longview Asset Management, LLC","PetSmart, Inc.","On December 14, 2014, the Company entered into a voting agreement (the “voting agreement”) with Parent and Longview Asset Management, LLC (“Longview”), on behalf of Longview clients and certain related parties."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_support_or_voting_agreement__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_support_or_voting_agreement.json","supports","Longview Asset Management, LLC","Argos Holdings Inc.","On December 14, 2014, the Company entered into a voting agreement (the “voting agreement”) with Parent and Longview Asset Management, LLC (“Longview”), on behalf of Longview clients and certain related parties."
"CLAIM_ONLY_P8","stage2__petsmart-inc__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_support_or_voting_agreement__medium__r1","inputs/petsmart-inc/W2_MULTI_REGION/w2_support_or_voting_agreement.json","supports","Longview Asset Management, LLC","adoption of the merger agreement","Under the voting agreement, Longview agreed, among other things, to vote or cause to be voted 7,424,591 shares of common stock, which represent approximately 7.5% of the total outstanding shares of common stock as of the close of business on the record date, in favor of the adoption of the merger agreement, and against any other action, proposal, agreement or transaction made in opposition to or competition with the merger or the merger agreement that is not approved by the board."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/providence-worcester/W1_SALE_PROCESS/w1_sale_process.json","advises","GHF","Company","Following this presentation, the Board approved the subcommittee’s recommendation and the Company engaged GHF."
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/providence-worcester/W1_SALE_PROCESS/w1_sale_process.json","advises","Hinckley Allen","Company","the Company’s legal counsel, Hinckley, Allen & Snyder LLP (which we refer to as “Hinckley Allen”)"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/providence-worcester/W1_SALE_PROCESS/w1_sale_process.json","supports","Eder Trusts","G&W","the Company and G&W executed the merger agreement, and the Company, G&W and the Eder Trusts executed the voting agreement."
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/providence-worcester/W1_SALE_PROCESS/w1_sale_process.json","advises","Simpson Thacher & Bartlett LLP","G&W","Simpson Thacher & Bartlett LLP (which we refer to as “Simpson Thacher”), G&W’s legal counsel"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","Pullman Acquisition Sub Inc.","Genesee & Wyoming Inc.","providing for the acquisition of the Company by G&W through the merger of Merger Sub with and into the Company"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Genesee & Wyoming Inc.","Pullman Acquisition Sub Inc.","excluding common stock owned by G&W or any of its direct or indirect subsidiaries, including Merger Sub"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Genesee & Wyoming Inc.","Providence and Worcester Railroad Company","If completed, the merger will result in the Company becoming a wholly-owned subsidiary of G&W."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_committee_or_conflict.json","advises","BMO Capital Markets Corp.","the Board","our financial advisor, BMO Capital Markets Corp., which we refer to as “BMO,” rendered to the Board its oral opinion"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_financing.json","supports","Party F","Party E","Party E submitted a revised LOI, along with financing support, from Party F, at a price of $23.81 per share."
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_financing.json","finances","a BMO affiliate","G&W","a BMO affiliate has a participation in G&W’s existing secured syndicated debt facility"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","finances","Party F","Party E","On August 1, 2016, Party D submitted a revised LOI at a price of $24.00 per share and Party E submitted a revised LOI, along with financing support, from Party F, at a price of $23.81 per share."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part2.json","advises","BMO","the Board","BMO then rendered an oral opinion to the Board, subsequently confirmed by delivery of a written opinion, dated August 12, 2016"
"CLAIM_ONLY_P8","stage2__providence-worcester__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part2.json","supports","the Eder Trusts","G&W","the Company, G&W and the Eder Trusts executed the voting agreement"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/saks/W1_SALE_PROCESS/w1_sale_process.json","advises","Goldman Sachs","Saks","For the past several years, Goldman Sachs, one of Saks’ longstanding financial advisors, has participated in these reviews."
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/saks/W1_SALE_PROCESS/w1_sale_process.json","advises","Morgan Stanley & Co. LLC","Saks","Morgan Stanley & Co. LLC (a long-time advisor to Saks, referred to as “Morgan Stanley”)"
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/saks/W1_SALE_PROCESS/w1_sale_process.json","advises","Wachtell, Lipton, Rosen & Katz","Saks","Wachtell, Lipton, Rosen & Katz, referred to as Wachtell Lipton, Saks’ external counsel"
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/saks/W1_SALE_PROCESS/w1_sale_process.json","affiliate_of","Sponsor E","Sponsor G","Sponsor E had entered into discussions with Sponsor G, a private equity firm, regarding a potential joint acquisition of Saks."
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/saks/W1_SALE_PROCESS/w1_sale_process.json","affiliate_of","Sponsor A","Sponsor E","Sponsor E would again be joined in its proposal by Sponsor A as a primary participant."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/saks/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Hudson’s Bay Company","Harry Acquisition Inc.","Harry Acquisition Inc., a Delaware corporation and an indirect wholly owned subsidiary of Hudson’s Bay (“Merger Sub”)"
"CLAIM_ONLY_P8","stage2__saks__CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/saks/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","Harry Acquisition Inc.","Hudson’s Bay Company","Harry Acquisition Inc., a Delaware corporation and an indirect wholly owned subsidiary of Hudson’s Bay (“Merger Sub”)"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
